title,link,category
"2027: Ogun APC Supporters Protest N1,500 Payment After Campaign Flag-off",https://www.nairaland.com/8748037/2027-ogun-apc-supporters-protest,politics
Report On Us-nigeria Mining Deal Vanishes From Punch As Lobbying Firm Renews ‘se,https://www.nairaland.com/8748055/report-us-nigeria-mining-deal-vanishes,politics
Bishop Stands With Tinubu + Fresh Questions As Tinubu & Shettima Leave Nigeria,https://www.nairaland.com/8748053/bishop-stands-tinubu-fresh-questions,politics
"SPI-LAW Sues FG, Concessionaire Over Benin-asaba Expressway",https://www.nairaland.com/8747995/spi-law-sues-fg-concessionaire-over,politics
"""God Protect Them!"" — Drama In Lagos As Top Leaders Gather Special Prayers For T",https://www.nairaland.com/8748048/god-protect-drama-lagos-top,politics
"Lagos Crackdown: Vulnerable Children Arrested, Hauled Into ‘Black Maria’",https://www.nairaland.com/8746918/lagos-crackdown-vulnerable-children-arrested,politics
Panic Rocks APC As Atiku-Linked U.S Lobbyist Finally Exposes Alleged $3 Million,https://www.nairaland.com/8748044/panic-rocks-apc-atiku-linked-u.s,politics
The Merry-go-round Of Crude Oil And Fuel Imports/exports In Nigeria.,https://www.nairaland.com/8747767/merry-go-round-crude-oil-fuel-imports,politics
2027: Idanre Boils As APC Candidate Allegedly Tears Down President Tinubu Banner,https://www.nairaland.com/8747776/2027-idanre-boils-apc-candidate,politics
Imo Diaspora Professionals In Uk Endorse Samdaddy For Imo Guv. 2028,https://www.nairaland.com/8748025/imo-diaspora-professionals-uk-endorse,politics
Youths Pull Down Tinubu’s Billboards In Kaduna: 'Tinubu Is Gone' Says Onochie,https://www.nairaland.com/8741042/youths-pull-down-tinubus-billboards,politics
Arewa Youth Makes Shocking Breakup Call Over Nigeria’s Northern Crisis-give Them,https://www.nairaland.com/8748021/arewa-youth-makes-shocking-breakup,politics
INEC Publishes Final List Of Presidential Candidates For 2027 Election,https://www.nairaland.com/8746932/inec-publishes-final-list-presidential,politics
Group To Drag Wala Before Law Enforcement Agents Over Allegations Against Zulum,https://www.nairaland.com/8748013/group-drag-wala-before-law,politics
Massive  Infrastructure projects In The South East And All Over Nigeria,https://www.nairaland.com/8747084/massive-infrastructure-projects-south-east,politics
2027: Women Mobilize Support For APC In Ebonyi State,https://www.nairaland.com/8747967/2027-women-mobilize-support-apc,politics
"Soludo, FAAC Deductions, And The Lazy Myth Of Peter Obi’s “inherited Debt""",https://www.nairaland.com/8747891/soludo-faac-deductions-lazy-myth,politics
I Will Like To Interview Atiku & Tinubu - Rufai Oseni Says; Daniel Bwala Reacts,https://www.nairaland.com/8747240/like-interview-atiku-tinubu-rufai,politics
I Don’t Foresee A Straight Winner — Dalung Predicts 2027 Election.,https://www.nairaland.com/8747810/dont-foresee-straight-winner-dalung,politics
Remi Tinubu Donates ₦5m To Support Anambra Farmers Under RHI,https://www.nairaland.com/8747996/remi-tinubu-donates-5m-support,politics
Governors Should Be Held Accountable But FG Consumes 52% Of FAAC - Dr Abah,https://www.nairaland.com/8747131/governors-should-held-accountable-fg,politics
"Since We Are Talking About Cement, Here Is Some Price Comparison.",https://www.nairaland.com/8747762/since-talking-cement-here-some,politics
"After Tinubu, Presidency Will Return To North - Zulum",https://www.nairaland.com/8747410/after-tinubu-presidency-return-north,politics
"Ejalonibu Leads APC Leaders To Ward 11, Mobilises Support For All Candidates",https://www.nairaland.com/8747983/ejalonibu-leads-apc-leaders-ward,politics
When The People Speak As One: The Ebuka Onunkwo Consensus,https://www.nairaland.com/8747982/when-people-speak-one-ebuka,politics
"ADC National Assistant Secretary, Malam Hassan Muhammadu  Resigns",https://www.nairaland.com/8746570/adc-national-assistant-secretary-malam,politics
Omokri's Response To Why Tinubu's FBI Record Should Not Be Made Public,https://www.nairaland.com/8747327/omokris-response-why-tinubus-fbi,politics
"Rufai Oseni Tackles Bishop Kawas Over ""God Told Me It's Tinubu"" Claim (video)",https://www.nairaland.com/8747781/rufai-oseni-tackles-bishop-kawas,politics
Abeg How Much Is Fuel Today,https://www.nairaland.com/8747935/abeg-how-much-fuel-today,politics
"Idanre Peaceful, I Know Nothing About Tinubu Poster Removal — Akingbaso",https://www.nairaland.com/8747974/idanre-peaceful-know-nothing-tinubu,politics
Ogun 2027: PDP Suffers Setback As Former Yewa South Chairman Defects To APC,https://www.nairaland.com/8747964/ogun-2027-pdp-suffers-setback,politics
Lauretta Onochie During Fuel Subsidy Protest In 2012 (Throwback Photos),https://www.nairaland.com/3605140/lauretta-onochie-during-fuel-subsidy,politics
"Ogun 2027: Hunye Takes Campaign For Justice, Fairness To Ipac",https://www.nairaland.com/8747968/ogun-2027-hunye-takes-campaign,politics
"Tension In Idanre As APC Candidate Destroy Tinubu Banners, Adopts ADC Candidate",https://www.nairaland.com/8747922/tension-idanre-apc-candidate-destroy,politics
Tinubu Decided To Teach El Rufai Why They Call Him The Master Strategist,https://www.nairaland.com/8747385/tinubu-decided-teach-el-rufai,politics
"### Ghani’s Legacy: Northern Leaders Must Take Responsibility For Education, Pov",https://www.nairaland.com/8747942/ghanis-legacy-northern-leaders-must,politics
"### Ghani’s Legacy: Northern Leaders Must Take Responsibility For Education, Pov",https://www.nairaland.com/8747940/ghanis-legacy-northern-leaders-must,politics
The South-east Is Investing Rapidly In Human Capital — And The Real Wealth May..,https://www.nairaland.com/8747934/south-east-investing-rapidly-human-capital,politics
"I Want To Thank President Tinubu For Taking Bold Moves By Removing The Subsidy,",https://www.nairaland.com/8747638/want-thank-president-tinubu-taking,politics
GIW Raises Fresh Questions Over ₦1.4bn Nidcom Audit Observations,https://www.nairaland.com/8747927/giw-raises-fresh-questions-over,politics
"FG Flags Off Incentives To Tackle Maternal, Newborn Deaths",https://www.nairaland.com/8747923/fg-flags-off-incentives-tackle,politics
"₦3,000 Can Feed Nigerians? Reno Omokri Defends Tinubu, But These Questions Are N",https://www.nairaland.com/8747916/3000-feed-nigerians-reno-omokri,politics
Why Can't Rail Transport Be Privatized?,https://www.nairaland.com/8747903/why-cant-rail-transport-privatized,politics
Maiduguri Has Entered A New Era Of Petroleum Economics!,https://www.nairaland.com/8747912/maiduguri-entered-new-era-petroleum,politics
The Public Assets Nigerians Forget Belong To Them,https://www.nairaland.com/8747907/public-assets-nigerians-forget-belong,politics
Peter Obi Dropped Money In Ekiti – Lere Olayinka Dismisses ‘I Don’t Give Shishi’,https://www.nairaland.com/8744815/peter-obi-dropped-money-ekiti,politics
"Apc’s 12.9m Membership Claim Fraud, Says ADC Group",https://www.nairaland.com/8747838/apcs-12.9m-membership-claim-fraud,politics
Dangote: President Tinubu Thank You For Removing Subsidy,https://www.nairaland.com/8747856/dangote-president-tinubu-thank-removing,politics
"INEC Releases Final List Of 4,878 Candidates For 2027 Presidential, NASS Electio",https://www.nairaland.com/8747888/inec-releases-final-list-4878,politics
APC National Chairman Embarks On 2-week Vacation  Abroad Outside,https://www.nairaland.com/8744756/apc-national-chairman-embarks-2-week,politics
No One Can Exclude Me From 2027 Presidential Race — Gbenga Hashim,https://www.nairaland.com/8747152/no-one-exclude-me-2027,politics
Nnamdi Kanu Reacts To Election Of 3 Pro-independence First Ministers In UK,https://www.nairaland.com/8747878/nnamdi-kanu-reacts-election-3,politics
Tinubu2lead Movement Extols Barr. Aliyu Anas Maigoro As Pillar Of Support,https://www.nairaland.com/8747876/tinubu2lead-movement-extols-barr-aliyu,politics
"2027: Atiku's Ambition On Point, Nigeria Should Give Him Chance",https://www.nairaland.com/8747861/2027-atikus-ambition-point-nigeria,politics
Chinua Achebe 1968 Interview. Watch,https://www.nairaland.com/8747348/chinua-achebe-1968-interview-watch,politics
"AKURE, ONDO STATE — The Councillor Representing Ugbo Ward 2 In Ilaje Local Gover",https://www.nairaland.com/8747852/akure-ondo-state-councillor-representing,politics
Gombe 2027: Can APC Hold The State Or Will PDP Return?,https://www.nairaland.com/8747819/gombe-2027-apc-hold-state,politics
Europe Must  Thank Nigeria Under The Leadership Of President Tinubu- Dangote,https://www.nairaland.com/8747608/europe-must-thank-nigeria-under,politics
ThísGlobe.com Compare.Akure is nearly equal to whole of imo state,https://www.nairaland.com/8741494/thisglobe.com-compare.akure-nearly-equal-whole,politics
"ThìsGlobe.Com West Central,Mid west,South West has less than the South east",https://www.nairaland.com/8644420/thisglobe.com-west-centralmid-westsouth-west,politics
Watch! Why Desmond Elliot Knelt To Beg Gbajabiamila,https://www.nairaland.com/8747826/watch-why-desmond-elliot-knelt,politics
"Executive Governor Of Jigawa State, His Excellency Malam Umar Namadi, Fca:",https://www.nairaland.com/8747805/executive-governor-jigawa-state-excellency,politics
Senator Secures Employment To Graduate Who Appeal To Her,https://www.nairaland.com/8747823/senator-secures-employment-graduate-appeal,politics
"NDLEA: When Serious Drug Trafficking Becomes A Fine,what Message Are We Sending?",https://www.nairaland.com/8747795/ndlea-when-serious-drug-trafficking,politics
"Gunmen Storm NDC Meeting In Enugu, One Shot",https://www.nairaland.com/8747208/gunmen-storm-ndc-meeting-enugu,politics
"Passport Intervention: NIS Enrols 2,296 Nigerians In UK",https://www.nairaland.com/8747713/passport-intervention-nis-enrols-2296,politics
Proof That Yoruba Money Was Used To Build Nigeria,https://www.nairaland.com/8747060/proof-yoruba-money-used-build,politics
Nigeria - Giant Of Africa?,https://www.nairaland.com/8747764/nigeria-giant-africa,politics
Kwankwaso Vs Atiku: The Retirement War.,https://www.nairaland.com/8747062/kwankwaso-vs-atiku-retirement-war,politics
"IRE: ""Tinubu Was Not Investigated, He Forfeited Client Funds To The FBI",https://www.nairaland.com/8747514/ire-tinubu-not-investigated-he,politics
"NNPC, Dangote & MRS Raise Petrol Prices Again — How Are You Coping?",https://www.nairaland.com/8747760/nnpc-dangote-mrs-raise-petrol,politics
Nigeria Tells BRICS It's Time To Rewrite The Rules Of Global Power,https://www.nairaland.com/8747757/nigeria-tells-brics-time-rewrite,politics
I Am Disappointed In Peter Obi For Not Entering Benue - Isaac Fayose,https://www.nairaland.com/8744454/disappointed-peter-obi-not-entering,politics
2026/2027 Legal Year: Abiodun Urges Judiciary To Uphold Rule Of Law,https://www.nairaland.com/8747751/2026-2027-legal-year-abiodun,politics
Onoh Asks Wike To Join APC Or Step Aside,https://www.nairaland.com/8747020/onoh-asks-wike-join-apc,politics
Are They Mad? – Gov. Abiodun Blasts Politicians Promising Return Of Fuel Subsidy,https://www.nairaland.com/8746778/mad-gov-abiodun-blasts-politicians,politics
Fresh Bandit Attacks: Oyo APC Slams Makinde Over Surveillance Aircraft Whereabou,https://www.nairaland.com/8747727/fresh-bandit-attacks-oyo-apc,politics
"Attack On Peter Obi: FOSAD Appeals To Catholic Pontiff, Pope Leo XIV To Call Ben",https://www.nairaland.com/8747066/attack-peter-obi-fosad-appeals,politics
Tinubu Urged To Investigate Allegations Linking Shehu Buba To Banditry,https://www.nairaland.com/8747724/tinubu-urged-investigate-allegations-linking,politics
2027: 600 Northern Lecturers Endorse Tinubu’s Re-Election Bid,https://www.nairaland.com/8747524/2027-600-northern-lecturers-endorse,politics
Is Atiku's Ambition Driven By Superstitious Soothsaying ?,https://www.nairaland.com/8747075/atikus-ambition-driven-superstitious-soothsaying,politics
Why Emir Ajagungbade Was Killed In Ile-ife?,https://www.nairaland.com/8747639/why-emir-ajagungbade-killed-ile-ife,politics
You Removed Subsidy Yet Can’t Pay ASUU – Atiku To Tinubu,https://www.nairaland.com/8747321/removed-subsidy-yet-cant-pay,politics
"‘my Projects Will Speak For Me In 2027’ – Alia Fires At Opposition, Boasts Of Re",https://www.nairaland.com/8747707/projects-speak-me-2027-alia,politics
Citation For Hon Richard Adeyemi Ogunrotifa ADC Assembly Candidate,https://www.nairaland.com/8747705/citation-hon-richard-adeyemi-ogunrotifa,politics
Satan Vs APC: Which Will You Vote?,https://www.nairaland.com/8729249/satan-vs-apc-which-vote,politics
"ADC: Court Adjourns Suit Against Mark, Aregbesola",https://www.nairaland.com/8747673/adc-court-adjourns-suit-against,politics
Benue Youth Were Promise Bag Of Rice & N2k To Stop Peter Obi From Entering Benue,https://www.nairaland.com/8747508/benue-youth-promise-bag-rice,politics
How Agbelebu Is Winning Hearts Across Agege Constituency I,https://www.nairaland.com/8747643/how-agbelebu-winning-hearts-across,politics
"Average Nigerian Can Live On N3,000 Daily — Reno Omokri",https://www.nairaland.com/8747649/average-nigerian-live-n3000-daily,politics
Why Nigerians Defend Politicians Who Cannot Explain Their Wealth,https://www.nairaland.com/8747647/why-nigerians-defend-politicians-cannot,politics
"Peter Obi Addresses Nigerians In Washington, Speaks On His Plans For 2027",https://www.nairaland.com/8747500/peter-obi-addresses-nigerians-washington,politics
NDC Candidate Omobarca Inaugurates Team Legit To Drive Campaign In Ajeromi-ifelo,https://www.nairaland.com/8747569/ndc-candidate-omobarca-inaugurates-team,politics
The Better Nigeria We Are Praying For Might Put More Than 80% Of Us Behind Bars.,https://www.nairaland.com/8746100/better-nigeria-praying-might-put,politics
Benue Invasion:ejiofor Urges Youths To Redirect Energy From Politics To Security,https://www.nairaland.com/8747475/benue-invasion-ejiofor-urges-youths,politics
Federal Domestic Contractors Protest None Payment Since 2024,https://www.nairaland.com/8747117/federal-domestic-contractors-protest-none,politics
NDC Candidate Omobarca Inaugurates Team Legit To Drive Campaign In Ajeromi-ifelo,https://www.nairaland.com/8747562/ndc-candidate-omobarca-inaugurates-team,politics
Interview Autopsy: Ojy Okpe Kept Asking Peter Obi The Question ......,https://www.nairaland.com/8747293/interview-autopsy-ojy-okpe-kept,politics
"Fuel At ₦1,500, More Revenue For Tinubu Govt, More Hardship For Citizens",https://www.nairaland.com/8747063/fuel-1500-more-revenue-tinubu,politics
Why Nigerians Deserve Cheap Fuel Even If Crude Price Is High,https://www.nairaland.com/8747270/why-nigerians-deserve-cheap-fuel,politics
‘political Opposition Is Not Cultism’ – Rivers ADC Demands Probe Into Arrest Of,https://www.nairaland.com/8747546/political-opposition-not-cultism-rivers,politics
"2027: NNPP Distances Self From G-100 Coalition, Reveals Next Move",https://www.nairaland.com/8747531/2027-nnpp-distances-self-g-100,politics
Rarara Organizes Campaign Rally For Tinubu In Katsina,https://www.nairaland.com/8745540/rarara-organizes-campaign-rally-tinubu,politics
